Code,College_Name,Branch,Category,Cutoff_Mark
2729,"Nehru Institute of Engineering and Technology (Autonomous), Nehru Gardens, Thirumalayampalayam (Post), Coimbatore- 641105.",Artificial Intelligence and Data Science,OC,172.5
2729,"Nehru Institute of Engineering and Technology (Autonomous), Nehru Gardens, Thirumalayampalayam (Post), Coimbatore- 641105.",AERONAUTICAL ENGINEERING,OC,171.0
2729,"Nehru Institute of Engineering and Technology (Autonomous), Nehru Gardens, Thirumalayampalayam (Post), Coimbatore- 641105.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,OC,162.0
2729,"Nehru Institute of Engineering and Technology (Autonomous), Nehru Gardens, Thirumalayampalayam (Post), Coimbatore- 641105.",COMPUTER SCIENCE AND ENGINEERING,OC,174.0
2729,"Nehru Institute of Engineering and Technology (Autonomous), Nehru Gardens, Thirumalayampalayam (Post), Coimbatore- 641105.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,169.0
2729,"Nehru Institute of Engineering and Technology (Autonomous), Nehru Gardens, Thirumalayampalayam (Post), Coimbatore- 641105.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,160.5
2729,"Nehru Institute of Engineering and Technology (Autonomous), Nehru Gardens, Thirumalayampalayam (Post), Coimbatore- 641105.",INFORMATION TECHNOLOGY,OC,172.0
2729,"Nehru Institute of Engineering and Technology (Autonomous), Nehru Gardens, Thirumalayampalayam (Post), Coimbatore- 641105.",MECHANICAL ENGINEERING,OC,154.0
2729,"Nehru Institute of Engineering and Technology (Autonomous), Nehru Gardens, Thirumalayampalayam (Post), Coimbatore- 641105.",Mechatronics Engineering,OC,158.0
2731,"RVS College of Engineering and Technology (Autonomous), Kumaran Kottam Campus, Kannampalayam Post, Coimbatore- 641402.",Artificial Intelligence and Data Science,OC,163.5
2731,"RVS College of Engineering and Technology (Autonomous), Kumaran Kottam Campus, Kannampalayam Post, Coimbatore- 641402.",BIO MEDICAL ENGINEERING,OC,141.5
2731,"RVS College of Engineering and Technology (Autonomous), Kumaran Kottam Campus, Kannampalayam Post, Coimbatore- 641402.",COMPUTER SCIENCE AND ENGINEERING,OC,164.0
2731,"RVS College of Engineering and Technology (Autonomous), Kumaran Kottam Campus, Kannampalayam Post, Coimbatore- 641402.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,164.0
2731,"RVS College of Engineering and Technology (Autonomous), Kumaran Kottam Campus, Kannampalayam Post, Coimbatore- 641402.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,151.0
2731,"RVS College of Engineering and Technology (Autonomous), Kumaran Kottam Campus, Kannampalayam Post, Coimbatore- 641402.",INFORMATION TECHNOLOGY,OC,161.0
2731,"RVS College of Engineering and Technology (Autonomous), Kumaran Kottam Campus, Kannampalayam Post, Coimbatore- 641402.",MECHANICAL ENGINEERING,OC,139.5
2731,"RVS College of Engineering and Technology (Autonomous), Kumaran Kottam Campus, Kannampalayam Post, Coimbatore- 641402.",PETRO CHEMICAL TECHNOLOGY,OC,131.5
2732,"Info Institute of Engineering, S F No.194-200, N.H.209, Sathy Road, Sarakarsamakulam, Kovilpalayam, Coimbatore-641107.",Artificial Intelligence and Data Science,OC,145.0
2732,"Info Institute of Engineering, S F No.194-200, N.H.209, Sathy Road, Sarakarsamakulam, Kovilpalayam, Coimbatore-641107.",COMPUTER SCIENCE AND ENGINEERING,OC,138.5
2732,"Info Institute of Engineering, S F No.194-200, N.H.209, Sathy Road, Sarakarsamakulam, Kovilpalayam, Coimbatore-641107.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,140.0
2732,"Info Institute of Engineering, S F No.194-200, N.H.209, Sathy Road, Sarakarsamakulam, Kovilpalayam, Coimbatore-641107.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,131.0
2732,"Info Institute of Engineering, S F No.194-200, N.H.209, Sathy Road, Sarakarsamakulam, Kovilpalayam, Coimbatore-641107.",INFORMATION TECHNOLOGY,OC,135.5
2732,"Info Institute of Engineering, S F No.194-200, N.H.209, Sathy Road, Sarakarsamakulam, Kovilpalayam, Coimbatore-641107.",MECHANICAL ENGINEERING,OC,104.5
2733,"Angel College of Engineering and Technology, PK Palayam PO, Dharapuram Main Road, Ugayanur village, Tiruppur-641665.",COMPUTER SCIENCE AND ENGINEERING,OC,91.0
2733,"Angel College of Engineering and Technology, PK Palayam PO, Dharapuram Main Road, Ugayanur village, Tiruppur-641665.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,105.0
2733,"Angel College of Engineering and Technology, PK Palayam PO, Dharapuram Main Road, Ugayanur village, Tiruppur-641665.",FASHION TECHNOLOGY,OC,109.0
2733,"Angel College of Engineering and Technology, PK Palayam PO, Dharapuram Main Road, Ugayanur village, Tiruppur-641665.",MECHANICAL ENGINEERING,OC,119.5
2735,"Karpagam Institute of Technology (Autonomous), S.F. NO. 247,248, L&T Bypass Road, Seerapalayam Village, Bodipalayam Post, Coimbatore-641105.",Artificial Intelligence and Data Science,OC,187.5
2735,"Karpagam Institute of Technology (Autonomous), S.F. NO. 247,248, L&T Bypass Road, Seerapalayam Village, Bodipalayam Post, Coimbatore-641105.",COMPUTER SCIENCE AND ENGINEERING,OC,185.5
2735,"Karpagam Institute of Technology (Autonomous), S.F. NO. 247,248, L&T Bypass Road, Seerapalayam Village, Bodipalayam Post, Coimbatore-641105.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,184.0
2735,"Karpagam Institute of Technology (Autonomous), S.F. NO. 247,248, L&T Bypass Road, Seerapalayam Village, Bodipalayam Post, Coimbatore-641105.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,180.5
2735,"Karpagam Institute of Technology (Autonomous), S.F. NO. 247,248, L&T Bypass Road, Seerapalayam Village, Bodipalayam Post, Coimbatore-641105.",INFORMATION TECHNOLOGY,OC,184.5
2735,"Karpagam Institute of Technology (Autonomous), S.F. NO. 247,248, L&T Bypass Road, Seerapalayam Village, Bodipalayam Post, Coimbatore-641105.",MECHANICAL ENGINEERING,OC,172.5
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",Artificial Intelligence and Data Science,OC,182.0
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",BIO MEDICAL ENGINEERING,OC,175.0
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,OC,178.5
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",CIVIL ENGINEERING,OC,169.5
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",COMPUTER SCIENCE AND ENGINEERING,OC,183.0
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,182.0
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,177.0
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",INFORMATION TECHNOLOGY,OC,181.0
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",MECHANICAL ENGINEERING,OC,169.5
2736,"Dr N.G.P. Institute of Technology (Autonomous), Dr. N.G.P. Nagar, Kalapatti Road, Coimbatore-641048.",Computer Science and Engineering (Cyber Security),OC,180.5
2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",Artificial Intelligence and Data Science,OC,155.5
2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),OC,146.0
2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",CIVIL ENGINEERING,OC,103.5
2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",COMPUTER SCIENCE AND ENGINEERING,OC,170.0
2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,154.0
2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,130.0
2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",INFORMATION TECHNOLOGY,OC,151.0
2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",MECHANICAL ENGINEERING,OC,111.0
2737,"Sri Sai Ranganathan Engineering College (Autonomous) , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",Computer Science and Engineering (Cyber Security),OC,145.5
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",Artificial Intelligence and Data Science,OC,190.0
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),OC,190.0
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,OC,187.5
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",COMPUTER AND COMMUNICATION ENGINEERING,OC,189.0
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",COMPUTER SCIENCE AND ENGINEERING,OC,193.5
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,191.5
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,187.0
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",INFORMATION TECHNOLOGY,OC,192.5
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",MECHANICAL ENGINEERING,OC,184.0
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur Via, Coimbatore-641202.",Computer Science and Engineering (Cyber Security),OC,190.5
2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam Post, Coimbatore-641032.",Artificial Intelligence and Data Science,OC,179.0
2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam Post, Coimbatore-641032.",AERONAUTICAL ENGINEERING,OC,161.0
2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam Post, Coimbatore-641032.",COMPUTER SCIENCE AND ENGINEERING,OC,174.5
2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam Post, Coimbatore-641032.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,171.0
2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam Post, Coimbatore-641032.",INFORMATION TECHNOLOGY,OC,172.0
2740,"Hindusthan Institute of Technology (Autonomous), Othakkalmandapam Post, Coimbatore-641032.",MECHANICAL ENGINEERING,OC,150.5
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore Dt.-642002.",Artificial Intelligence and Data Science,OC,162.5
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore Dt.-642002.",COMPUTER SCIENCE AND ENGINEERING,OC,166.5
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore Dt.-642002.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,156.0
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore Dt.-642002.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,144.5
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore Dt.-642002.",INFORMATION TECHNOLOGY,OC,154.0
2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore Dt.-642002.",MECHANICAL ENGINEERING,OC,136.0
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",Artificial Intelligence and Data Science,OC,167.0
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",AGRICULTURAL ENGINEERING,OC,154.5
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",BIO MEDICAL ENGINEERING,OC,149.5
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",CIVIL ENGINEERING,OC,142.5
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",COMPUTER SCIENCE AND ENGINEERING,OC,168.5
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,164.5
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,154.0
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",FOOD TECHNOLOGY,OC,149.5
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",MECHANICAL ENGINEERING,OC,149.0
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH-47, Palakkad Main Road, Navakkarai Post, Coimbatore-641105.",Computer Science and Engineering (Cyber Security),OC,166.5
2744,"Adithya Institute of Technology (Autonomous), S.F.No. 348/1, 349/1, Kurumbapalayam, SS Kulam(PO), Coimbatore-641107.",Artificial Intelligence and Data Science,OC,165.0
2744,"Adithya Institute of Technology (Autonomous), S.F.No. 348/1, 349/1, Kurumbapalayam, SS Kulam(PO), Coimbatore-641107.",CIVIL ENGINEERING,OC,140.0
2744,"Adithya Institute of Technology (Autonomous), S.F.No. 348/1, 349/1, Kurumbapalayam, SS Kulam(PO), Coimbatore-641107.",COMPUTER SCIENCE AND ENGINEERING,OC,164.0
2744,"Adithya Institute of Technology (Autonomous), S.F.No. 348/1, 349/1, Kurumbapalayam, SS Kulam(PO), Coimbatore-641107.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,162.5
2744,"Adithya Institute of Technology (Autonomous), S.F.No. 348/1, 349/1, Kurumbapalayam, SS Kulam(PO), Coimbatore-641107.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,146.5
2744,"Adithya Institute of Technology (Autonomous), S.F.No. 348/1, 349/1, Kurumbapalayam, SS Kulam(PO), Coimbatore-641107.",INFORMATION TECHNOLOGY,OC,163.0
2744,"Adithya Institute of Technology (Autonomous), S.F.No. 348/1, 349/1, Kurumbapalayam, SS Kulam(PO), Coimbatore-641107.",MECHANICAL ENGINEERING,OC,132.0
2745,"Kathir College of Engineering (Autonomous), WISDOM TREE, Avinashi Road, Neelambur, Coimbatore-641062.",Artificial Intelligence and Data Science,OC,154.0
2745,"Kathir College of Engineering (Autonomous), WISDOM TREE, Avinashi Road, Neelambur, Coimbatore-641062.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),OC,155.0
2745,"Kathir College of Engineering (Autonomous), WISDOM TREE, Avinashi Road, Neelambur, Coimbatore-641062.",COMPUTER AND COMMUNICATION ENGINEERING,OC,143.5
2745,"Kathir College of Engineering (Autonomous), WISDOM TREE, Avinashi Road, Neelambur, Coimbatore-641062.",COMPUTER SCIENCE AND ENGINEERING,OC,166.5
2745,"Kathir College of Engineering (Autonomous), WISDOM TREE, Avinashi Road, Neelambur, Coimbatore-641062.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,154.0
2745,"Kathir College of Engineering (Autonomous), WISDOM TREE, Avinashi Road, Neelambur, Coimbatore-641062.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,148.0
2745,"Kathir College of Engineering (Autonomous), WISDOM TREE, Avinashi Road, Neelambur, Coimbatore-641062.",MECHANICAL ENGINEERING,OC,138.0
2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",Artificial Intelligence and Data Science,OC,144.5
2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),OC,147.5
2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",BIO MEDICAL ENGINEERING,OC,126.0
2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",BIO TECHNOLOGY,OC,136.0
2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",CIVIL ENGINEERING,OC,112.5
2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",COMPUTER SCIENCE AND ENGINEERING,OC,133.0
2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,143.0
2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,124.0
2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",INFORMATION TECHNOLOGY,OC,135.5
2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",MECHANICAL ENGINEERING,OC,110.5
2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",PHARMACEUTICAL TECHNOLOGY,OC,114.5
2747,"Shree Venkateshwara Hi-Tech Engineering College (Autonomous), Erode-Sathy Main Road,Sri Kalaivani Nagar, Othakuthirai,K, Mettupalayam (Po), Gobichettipalayam (Tk), Erode (Dt)-638455.",Computer Science and Engineering (Cyber Security),OC,143.0
2748,"Surya Engineering College, Perundurai Road,Manalmedu, Mettukadai,Kathirampatti Post, Erode-638107.",Artificial Intelligence and Data Science,OC,119.5
2748,"Surya Engineering College, Perundurai Road,Manalmedu, Mettukadai,Kathirampatti Post, Erode-638107.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),OC,88.0
2748,"Surya Engineering College, Perundurai Road,Manalmedu, Mettukadai,Kathirampatti Post, Erode-638107.",BIO MEDICAL ENGINEERING,OC,104.5
2748,"Surya Engineering College, Perundurai Road,Manalmedu, Mettukadai,Kathirampatti Post, Erode-638107.",COMPUTER SCIENCE AND ENGINEERING,OC,119.5
2748,"Surya Engineering College, Perundurai Road,Manalmedu, Mettukadai,Kathirampatti Post, Erode-638107.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,124.0
2748,"Surya Engineering College, Perundurai Road,Manalmedu, Mettukadai,Kathirampatti Post, Erode-638107.",INFORMATION TECHNOLOGY,OC,99.5
2748,"Surya Engineering College, Perundurai Road,Manalmedu, Mettukadai,Kathirampatti Post, Erode-638107.",MECHANICAL ENGINEERING,OC,99.5
2748,"Surya Engineering College, Perundurai Road,Manalmedu, Mettukadai,Kathirampatti Post, Erode-638107.",Computer Science and Engineering (Cyber Security),OC,132.5
2749,"Easa College of Engineering and Technology (Autonomous), NH- 47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",Artificial Intelligence and Data Science,OC,151.5
2749,"Easa College of Engineering and Technology (Autonomous), NH- 47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",AGRICULTURAL ENGINEERING,OC,102.0
2749,"Easa College of Engineering and Technology (Autonomous), NH- 47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),OC,144.5
2749,"Easa College of Engineering and Technology (Autonomous), NH- 47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",BIO MEDICAL ENGINEERING,OC,118.5
2749,"Easa College of Engineering and Technology (Autonomous), NH- 47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",COMPUTER SCIENCE AND ENGINEERING,OC,149.5
2749,"Easa College of Engineering and Technology (Autonomous), NH- 47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,151.5
2749,"Easa College of Engineering and Technology (Autonomous), NH- 47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,137.5
2749,"Easa College of Engineering and Technology (Autonomous), NH- 47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",INFORMATION TECHNOLOGY,OC,143.0
2749,"Easa College of Engineering and Technology (Autonomous), NH- 47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",MECHANICAL ENGINEERING,OC,131.0
2749,"Easa College of Engineering and Technology (Autonomous), NH- 47, Palakkad main Road, Navakkarai Post, Coimbatore-641105.",Computer Science and Engineering (Cyber Security),OC,143.5
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore- 641402.",Artificial Intelligence and Data Science,OC,181.5
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore- 641402.",AERONAUTICAL ENGINEERING,OC,170.5
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore- 641402.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),OC,183.0
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore- 641402.",BIO MEDICAL ENGINEERING,OC,169.5
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore- 641402.",BIO TECHNOLOGY,OC,172.5
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore- 641402.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,OC,181.5
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore- 641402.",COMPUTER SCIENCE AND ENGINEERING,OC,185.5
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore- 641402.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,182.0
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore- 641402.",ELECTRICAL AND ELECTRONICS ENGINEERING,OC,175.0
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore- 641402.",Electronics Engineering (VLSI Design and Technology),OC,177.0
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore- 641402.",MECHANICAL ENGINEERING,OC,167.5
2750,"KIT - Kalaignarkarunanidhi Institute of Technology (Autonomous), S.F.No. 282,S.F.No. 283 Kannampalayam Post, Coimbatore- 641402.",Computer Science and Engineering (Cyber Security),OC,179.5
2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore-641035.",Artificial Intelligence and Data Science,OC,183.5
2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore-641035.",COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),OC,180.5
2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore-641035.",COMPUTER SCIENCE AND BUSSINESS SYSTEM,OC,181.0
2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore-641035.",COMPUTER SCIENCE AND ENGINEERING,OC,182.5
2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore-641035.",ELECTRONICS AND COMMUNICATION ENGINEERING,OC,180.0
2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore-641035.",INFORMATION TECHNOLOGY,OC,180.0
2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore-641035.",MECHANICAL ENGINEERING,OC,169.5
2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore-641035.",ROBOTICS AND AUTOMATION,OC,175.0
2751,"KGISL Institute of Technology (Autonomous), 365, KGISL Campus, Thudiyalur Road, Saravanampatti, Coimbatore-641035.",Computer Science and Engineering (Cyber Security),OC,180.5
2752,"Nandha College of Technology, 235, Chennimalaipalayam Road, Pitchandampalayam Post, Veppampalayam Village, Erode- 638052.",Artificial Intelligence and Data Science,OC,158.5
